,Fecha,Longitud,Latitud,Polaridad,Magnitud [kA],Corriente
250813,2019-11-28 05:50:43.963,-73.9618,6.9998,-1,6.9,-6.9
250814,2019-11-28 05:50:44.057,-74.0811,7.0555,-1,4.9,-4.9
250815,2019-11-28 05:50:48.517,-73.9728,7.1064,-1,11.4,-11.4
250816,2019-11-28 05:50:52.737,-74.0649,7.0127,1,6.3,6.3
250817,2019-11-28 05:50:55.920,-73.7581,6.9957,1,11.3,11.3
250818,2019-11-28 05:51:10.063,-73.8836,7.0331,1,5.3,5.3
250819,2019-11-28 05:51:10.357,-73.8794,7.0374,1,4.6,4.6
250820,2019-11-28 05:51:11.843,-74.0558,7.0033,1,5.9,5.9
250821,2019-11-28 05:51:22.397,-74.0705,6.9722,-1,12.6,-12.6
250822,2019-11-28 05:51:22.623,-73.7612,7.0306,1,5.6,5.6
250823,2019-11-28 05:51:28.333,-74.1615,6.9693,-1,11.9,-11.9
250824,2019-11-28 05:51:28.343,-73.9259,6.9294,-1,7.6,-7.6
250825,2019-11-28 05:51:35.593,-74.0666,6.9891,1,6.2,6.2
250826,2019-11-28 05:51:36.140,-74.0649,6.9631,-1,8.1,-8.1
250827,2019-11-28 05:51:50.510,-74.0353,7.0196,1,12.7,12.7
250828,2019-11-28 05:51:55.650,-73.8708,6.9514,-1,8.5,-8.5
250829,2019-11-28 05:51:55.667,-74.0392,6.9791,1,8.4,8.4
250830,2019-11-28 05:51:55.793,-74.0821,6.9734,-1,6.7,-6.7
250831,2019-11-28 05:52:20.590,-73.7763,6.9994,1,9.4,9.4
250832,2019-11-28 05:52:20.880,-73.7806,7.0314,1,11.7,11.7
250833,2019-11-28 05:52:29.803,-74.0309,6.9873,1,7.6,7.6
250834,2019-11-28 05:52:38.627,-73.7812,7.0534,1,9.1,9.1
250835,2019-11-28 05:52:39.033,-73.7915,7.023,1,9.0,9.0
250836,2019-11-28 05:52:41.427,-73.9751,6.9707,1,4.1,4.1
250837,2019-11-28 05:52:48.040,-74.07,6.9898,1,4.3,4.3
250838,2019-11-28 05:52:52.463,-73.9627,7.0098,1,18.8,18.8
250839,2019-11-28 05:53:18.360,-73.9418,6.9602,1,4.4,4.4
250840,2019-11-28 05:53:18.693,-74.056,7.077000000000001,-1,13.7,-13.7
250841,2019-11-28 05:53:18.740,-74.0628,7.0419,1,10.4,10.4
250842,2019-11-28 05:53:33.227,-73.8045,7.0484,1,8.0,8.0
250843,2019-11-28 05:53:33.273,-73.8061,7.0389,-1,16.2,-16.2
250844,2019-11-28 05:53:45.640,-74.1066,7.056,-1,5.6,-5.6
250845,2019-11-28 05:54:00.790,-74.0376,6.9833,-1,6.0,-6.0
250846,2019-11-28 05:54:00.793,-74.066,7.0011,1,14.5,14.5
250847,2019-11-28 05:54:07.410,-73.96600000000001,7.1335,-1,4.5,-4.5
250848,2019-11-28 05:54:07.853,-73.9587,7.1019,-1,34.7,-34.7
250849,2019-11-28 05:54:07.853,-73.9774,7.0893,-1,4.8,-4.8
250850,2019-11-28 05:54:07.903,-73.9513,7.1045,-1,17.2,-17.2
250851,2019-11-28 05:54:08.007,-73.9541,7.103,-1,58.1,-58.1
250852,2019-11-28 05:54:08.327,-73.9585,7.1021,-1,35.4,-35.4
250853,2019-11-28 05:54:08.500,-73.9518,7.1022,-1,8.5,-8.5
250854,2019-11-28 05:54:14.247,-74.0027,6.9749,-1,10.5,-10.5
250855,2019-11-28 05:54:20.297,-74.0193,7.0652,-1,5.2,-5.2
250856,2019-11-28 05:54:45.253,-74.01100000000001,6.983,-1,16.6,-16.6
250857,2019-11-28 05:54:52.497,-73.9883,7.0211,1,5.5,5.5
250858,2019-11-28 05:55:02.963,-74.0401,6.9722,-1,4.7,-4.7
250859,2019-11-28 05:55:10.047,-74.0644,7.0152,1,5.0,5.0
250860,2019-11-28 05:55:20.083,-73.8418,6.9257,-1,8.5,-8.5
250861,2019-11-28 05:55:39.200,-73.8165,7.0343,-1,12.7,-12.7
250862,2019-11-28 05:55:45.687,-73.9524,7.1239,-1,11.8,-11.8
250863,2019-11-28 05:55:50.370,-74.0428,6.9683,-1,5.1,-5.1
250864,2019-11-28 05:55:50.630,-73.95100000000001,6.9064,-1,6.3,-6.3
250865,2019-11-28 05:55:50.663,-74.0348,6.95,1,11.5,11.5
250866,2019-11-28 05:56:00.320,-74.2082,6.9224,-1,53.1,-53.1
250867,2019-11-28 05:56:01.330,-73.8052,7.0473,-1,4.8,-4.8
250868,2019-11-28 05:56:40.863,-73.8521,7.0846,-1,9.6,-9.6
250869,2019-11-28 05:56:41.013,-73.792,7.0558,1,26.1,26.1
250870,2019-11-28 05:56:43.557,-74.1035,7.022,-1,8.4,-8.4
250871,2019-11-28 05:56:58.903,-73.829,7.0174,1,4.8,4.8
250872,2019-11-28 05:57:06.610,-74.0449,6.9671,1,27.1,27.1
250873,2019-11-28 05:57:06.710,-74.0355,6.9529,-1,5.6,-5.6
250874,2019-11-28 05:57:08.887,-73.7566,7.055,-1,20.7,-20.7
250875,2019-11-28 05:57:15.183,-74.0195,6.9417,-1,11.5,-11.5
250876,2019-11-28 05:57:24.477,-74.0638,6.4914,-1,5.2,-5.2
250877,2019-11-28 05:57:40.140,-74.0028,7.0202,-1,6.4,-6.4
250878,2019-11-28 05:57:40.313,-74.0675,7.011,-1,9.2,-9.2
250879,2019-11-28 05:57:44.253,-73.8234,7.0379,1,11.3,11.3
250880,2019-11-28 05:57:45.387,-74.0105,6.9471,-1,4.3,-4.3
250881,2019-11-28 05:58:26.163,-73.8249,7.0454,1,5.1,5.1
250882,2019-11-28 05:58:26.163,-73.8856,7.0392,-1,4.3,-4.3
250883,2019-11-28 05:58:49.193,-74.0677,6.9421,1,3.6,3.6
250884,2019-11-28 05:59:02.093,-73.9569,7.045,-1,27.1,-27.1
250885,2019-11-28 05:59:08.533,-73.8424,7.1316,1,8.3,8.3
250886,2019-11-28 05:59:13.207,-74.0603,7.0344,-1,11.6,-11.6
250887,2019-11-28 05:59:19.930,-74.0472,6.9508,-1,4.7,-4.7
250888,2019-11-28 05:59:34.547,-73.9647,7.09,1,9.2,9.2
250889,2019-11-28 05:59:43.597,-74.0431,6.9214,-1,5.5,-5.5
250890,2019-11-28 05:59:44.837,-73.9478,7.0487,-1,4.6,-4.6
250891,2019-11-28 05:59:44.910,-73.9192,7.0119,-1,6.8,-6.8
250892,2019-11-28 05:59:48.693,-74.0531,7.0484,1,7.0,7.0
250893,2019-11-28 06:02:05.893,-74.017,7.0799,-1,4.8,-4.8
250894,2019-11-28 06:02:13.777,-73.9835,7.0662,1,20.1,20.1
250895,2019-11-28 06:02:13.897,-74.0629,6.9821,1,7.1,7.1
250896,2019-11-28 06:02:23.670,-73.9997,7.0234,-1,37.8,-37.8
250897,2019-11-28 06:02:23.723,-74.003,7.0226,-1,44.0,-44.0
250898,2019-11-28 06:02:23.793,-73.9988,7.022,-1,18.1,-18.1
250899,2019-11-28 06:02:45.897,-73.9677,7.071000000000001,1,27.6,27.6
250900,2019-11-28 06:02:56.607,-73.8445,7.0467,1,5.2,5.2
250901,2019-11-28 06:03:00.207,-74.0043,7.0196,1,7.1,7.1
250902,2019-11-28 06:03:06.773,-73.9699,7.0976,-1,4.0,-4.0
250903,2019-11-28 06:03:06.907,-73.9928,7.0364,-1,4.8,-4.8
250904,2019-11-28 06:03:06.940,-74.0519,6.9929,-1,6.9,-6.9
250905,2019-11-28 06:03:06.967,-73.9499,7.046,1,5.8,5.8
250906,2019-11-28 06:03:12.510,-73.9621,7.0875,1,7.5,7.5
250907,2019-11-28 06:03:15.520,-74.0297,6.9961,-1,6.6,-6.6
250908,2019-11-28 06:03:38.537,-74.0073,7.024,1,7.8,7.8
250909,2019-11-28 06:03:39.177,-73.9849,7.0673,-1,16.0,-16.0
250910,2019-11-28 06:04:01.690,-73.999,7.0406,-1,8.3,-8.3
250911,2019-11-28 06:04:05.070,-73.9926,7.0155,-1,5.7,-5.7
250912,2019-11-28 06:04:05.720,-73.9915,7.0163,1,4.6,4.6
250913,2019-11-28 06:04:08.510,-73.9714,7.067,-1,6.9,-6.9
250914,2019-11-28 06:04:13.897,-74.2319,6.9639,-1,10.5,-10.5
250915,2019-11-28 06:04:28.877,-73.9467,7.0537,-1,5.0,-5.0
250916,2019-11-28 06:04:30.193,-74.0035,7.0306,1,5.0,5.0
250917,2019-11-28 06:04:30.333,-73.9925,7.0,1,7.8,7.8
250918,2019-11-28 06:04:34.783,-73.9694,7.0761,-1,4.8,-4.8
250919,2019-11-28 06:04:34.807,-73.9726,7.0588,-1,44.0,-44.0
250920,2019-11-28 06:04:34.880,-73.9905,7.0705,1,19.3,19.3
250921,2019-11-28 06:04:34.883,-73.9721,7.0583,-1,44.0,-44.0
250922,2019-11-28 06:04:35.237,-73.9725,7.0572,-1,36.1,-36.1
250923,2019-11-28 06:04:35.237,-74.009,7.0307,1,13.5,13.5
250924,2019-11-28 06:04:35.783,-73.9724,7.0574,-1,34.7,-34.7
250925,2019-11-28 06:04:35.783,-74.1008,7.0065,-1,6.9,-6.9
250926,2019-11-28 06:04:39.513,-73.88600000000001,7.0779,-1,13.9,-13.9
250927,2019-11-28 06:04:39.517,-73.8273,7.0411,-1,8.9,-8.9
250928,2019-11-28 06:04:39.523,-74.0215,7.0011,1,8.1,8.1
250929,2019-11-28 06:04:50.380,-73.9389,7.0531,-1,7.9,-7.9
250930,2019-11-28 06:04:51.307,-74.0035,6.9936,1,6.9,6.9
250931,2019-11-28 06:04:59.637,-74.0015,7.0313,1,7.8,7.8
250932,2019-11-28 06:04:59.727,-74.0246,7.0373,1,5.7,5.7
250933,2019-11-28 06:05:08.093,-73.9817,7.069,-1,26.0,-26.0
250934,2019-11-28 06:05:09.793,-74.0052,7.0509,-1,6.6,-6.6
250935,2019-11-28 06:05:14.480,-73.9617,7.0357,-1,6.3,-6.3
250936,2019-11-28 06:05:14.843,-73.9597,7.0304,1,8.9,8.9
250937,2019-11-28 06:05:19.040,-74.0794,7.0291,1,4.5,4.5
250938,2019-11-28 06:05:19.930,-73.97800000000001,7.0289,1,13.3,13.3
250939,2019-11-28 06:05:25.090,-73.9762,7.0761,-1,8.4,-8.4
250940,2019-11-28 06:05:37.020,-74.0004,6.9636,1,13.2,13.2
250941,2019-11-28 06:05:38.527,-73.9587,7.0372,-1,5.7,-5.7
250942,2019-11-28 06:05:41.893,-73.9854,7.0032,-1,4.8,-4.8
250943,2019-11-28 06:05:49.200,-73.7884,7.0643,1,4.8,4.8
250944,2019-11-28 06:06:03.480,-73.9857,7.0421,-1,4.2,-4.2
250945,2019-11-28 06:06:04.973,-73.9988,6.9617,1,4.6,4.6
250946,2019-11-28 06:06:10.357,-73.9856,7.0466,-1,38.6,-38.6
250947,2019-11-28 06:06:10.423,-73.9807,7.0486,-1,18.5,-18.5
250948,2019-11-28 06:06:10.473,-73.9868,7.0461,-1,40.4,-40.4
250949,2019-11-28 06:06:10.547,-73.9877,7.0474,-1,34.2,-34.2
250950,2019-11-28 06:06:10.583,-73.9802,7.0502,-1,5.8,-5.8
250951,2019-11-28 06:06:11.093,-73.9806,7.0492,-1,18.2,-18.2
250952,2019-11-28 06:06:11.307,-73.9852,7.0464,-1,8.3,-8.3
250953,2019-11-28 06:06:16.017,-73.9817,7.0474,1,5.9,5.9
250954,2019-11-28 06:06:23.313,-74.0285,7.0793,1,5.1,5.1
250955,2019-11-28 06:06:28.097,-73.9786,7.061,1,3.1,3.1
250956,2019-11-28 06:06:31.870,-74.005,7.0111,1,6.4,6.4
250957,2019-11-28 06:06:31.890,-73.9876,7.0636,1,6.2,6.2
250958,2019-11-28 06:06:36.563,-74.0667,6.9799,-1,11.0,-11.0
250959,2019-11-28 06:06:41.440,-74.0165,7.0524,1,5.7,5.7
250960,2019-11-28 06:06:46.207,-74.0193,7.0259,-1,5.5,-5.5
250961,2019-11-28 06:06:46.857,-74.0117,6.9875,1,4.3,4.3
250962,2019-11-28 06:07:05.253,-73.9646,7.0442,1,4.9,4.9
250963,2019-11-28 06:07:22.213,-73.9879,7.0872,1,16.8,16.8
250964,2019-11-28 06:07:23.317,-73.9637,7.0209,1,4.6,4.6
250965,2019-11-28 06:07:31.220,-74.0028,7.0424,1,5.6,5.6
250966,2019-11-28 06:07:32.447,-73.9924,6.9872,1,12.1,12.1
250967,2019-11-28 06:07:34.893,-73.9365,7.034,-1,19.5,-19.5
250968,2019-11-28 06:07:37.217,-73.993,7.0284,1,6.6,6.6
250969,2019-11-28 06:07:37.817,-73.9729,7.0318,-1,20.1,-20.1
250970,2019-11-28 06:07:42.250,-74.0539,7.0303,1,4.2,4.2
250971,2019-11-28 06:07:51.190,-74.0322,7.0462,-1,12.7,-12.7
250972,2019-11-28 06:07:52.907,-73.9452,7.053999999999999,1,13.4,13.4
250973,2019-11-28 06:07:53.433,-73.9758,7.0415,-1,7.8,-7.8
250974,2019-11-28 06:08:04.650,-74.0703,7.0329999999999995,1,4.6,4.6
250975,2019-11-28 06:08:05.880,-73.969,7.0725,1,6.7,6.7
250976,2019-11-28 06:08:11.253,-73.8178,7.0462,1,13.3,13.3
250977,2019-11-28 06:08:14.883,-74.0281,7.0346,1,4.2,4.2
250978,2019-11-28 06:08:20.737,-74.0166,7.0938,-1,12.0,-12.0
250979,2019-11-28 06:08:43.483,-74.0038,7.0548,-1,8.9,-8.9
250980,2019-11-28 06:08:50.693,-74.0929,7.0016,1,5.5,5.5
250981,2019-11-28 06:08:57.020,-73.9275,7.0049,-1,11.6,-11.6
250982,2019-11-28 06:09:00.373,-73.9842,7.0317,1,4.6,4.6
250983,2019-11-28 06:09:01.230,-73.8546,7.0074,1,9.3,9.3
250984,2019-11-28 06:09:15.640,-74.0008,7.047999999999999,-1,8.1,-8.1
250985,2019-11-28 06:09:17.937,-74.0733,7.0321,-1,10.4,-10.4
250986,2019-11-28 06:09:18.150,-74.0637,7.0394,1,6.3,6.3
250987,2019-11-28 06:09:18.473,-74.0297,6.9086,-1,4.0,-4.0
250988,2019-11-28 06:09:27.537,-73.9548,7.0303,1,9.3,9.3
250989,2019-11-28 06:09:28.070,-74.1019,6.6049,-1,6.5,-6.5
250990,2019-11-28 06:09:33.267,-74.0001,7.0886,1,27.4,27.4
250991,2019-11-28 06:09:34.420,-74.0204,7.1189,1,4.3,4.3
250992,2019-11-28 06:09:50.537,-73.9817,7.1303,1,7.6,7.6
250993,2019-11-28 06:10:04.720,-73.9583,6.9926,1,7.4,7.4
250994,2019-11-28 06:10:14.100,-74.0346,7.0423,-1,5.7,-5.7
250995,2019-11-28 06:10:28.753,-73.956,7.0571,1,29.6,29.6
250996,2019-11-28 06:10:34.053,-73.9647,6.6751,-1,7.5,-7.5
250997,2019-11-28 06:10:43.310,-73.9555,6.9638,1,9.1,9.1
250998,2019-11-28 06:10:57.317,-74.0297,6.9734,-1,11.8,-11.8
250999,2019-11-28 06:10:57.320,-74.006,7.0317,1,5.1,5.1
251000,2019-11-28 06:11:10.390,-74.0245,7.0027,-1,17.6,-17.6
251001,2019-11-28 06:11:14.967,-73.9003,6.9925,-1,4.9,-4.9
251002,2019-11-28 06:11:24.427,-73.9594,7.006,1,23.9,23.9
251003,2019-11-28 06:11:26.883,-73.9963,7.0358,1,4.7,4.7
251004,2019-11-28 06:12:08.970,-74.0113,6.9812,1,6.4,6.4
251005,2019-11-28 06:12:12.143,-74.0828,7.0184,1,9.9,9.9
251006,2019-11-28 06:12:13.280,-74.2396,7.0021,1,5.1,5.1
251007,2019-11-28 06:12:34.467,-74.0243,7.0652,-1,9.5,-9.5
251008,2019-11-28 06:13:10.833,-74.0036,7.0228,1,9.3,9.3
251009,2019-11-28 06:13:17.123,-73.968,7.0618,1,4.0,4.0
251010,2019-11-28 06:13:17.280,-73.9717,7.0197,-1,5.3,-5.3
251011,2019-11-28 06:13:53.517,-73.9938,7.0342,-1,25.1,-25.1
251012,2019-11-28 06:13:54.170,-74.0442,7.0106,1,4.3,4.3
251013,2019-11-28 06:14:03.070,-73.8357,7.0652,-1,4.7,-4.7
251014,2019-11-28 06:14:11.513,-74.2123,7.0136,1,4.8,4.8
251015,2019-11-28 06:14:17.190,-74.0026,6.9746,1,5.0,5.0
251016,2019-11-28 06:14:36.293,-74.0496,7.0526,1,5.2,5.2
251017,2019-11-28 06:14:36.327,-74.0134,7.0801,1,5.3,5.3
251018,2019-11-28 06:14:42.080,-73.9985,7.0595,1,8.9,8.9
251019,2019-11-28 06:15:00.563,-74.0311,7.0447,1,12.2,12.2
251020,2019-11-28 06:15:04.160,-73.9749,7.0345,-1,12.2,-12.2
251021,2019-11-28 06:15:32.310,-74.1416,7.1063,1,9.9,9.9
251022,2019-11-28 06:15:32.537,-74.0556,7.0048,1,5.7,5.7
251023,2019-11-28 06:15:56.147,-74.0948,7.0408,1,4.3,4.3
251024,2019-11-28 06:16:12.600,-74.0245,7.0464,-1,9.7,-9.7
251025,2019-11-28 06:16:18.113,-73.9775,7.0226,1,4.6,4.6
251026,2019-11-28 06:16:18.333,-73.9676,7.0205,1,14.4,14.4
251027,2019-11-28 06:16:42.533,-73.9976,6.9718,-1,9.5,-9.5
251028,2019-11-28 06:16:57.490,-74.0576,7.0351,1,5.1,5.1
251029,2019-11-28 06:17:02.007,-74.1943,7.0005,1,7.9,7.9
251030,2019-11-28 06:17:02.757,-74.2102,7.0079,-1,50.6,-50.6
251031,2019-11-28 06:17:02.777,-74.2064,7.0104,-1,13.5,-13.5
251032,2019-11-28 06:17:08.513,-73.9736,7.0537,1,4.2,4.2
251033,2019-11-28 06:17:10.310,-73.8451,7.0812,1,8.2,8.2
251034,2019-11-28 06:17:15.440,-74.0265,7.044,1,5.8,5.8
251035,2019-11-28 06:17:20.963,-73.9982,7.0125,1,9.2,9.2
251036,2019-11-28 06:17:51.267,-74.0451,7.0235,1,10.0,10.0
251037,2019-11-28 06:18:57.917,-74.0407,7.0241,-1,7.2,-7.2
251038,2019-11-28 06:19:09.143,-73.9816,7.0096,-1,6.0,-6.0
251039,2019-11-28 06:19:09.497,-74.0329,7.0114,1,11.7,11.7
251040,2019-11-28 06:19:22.790,-73.9643,6.9566,1,5.6,5.6
251041,2019-11-28 06:19:46.040,-74.1589,6.8029,-1,10.4,-10.4
251042,2019-11-28 06:19:46.157,-74.1958,6.9931,1,6.6,6.6
251043,2019-11-28 06:19:50.163,-74.007,7.0277,-1,9.1,-9.1
251044,2019-11-28 06:19:55.830,-74.0303,7.0715,1,11.1,11.1
251045,2019-11-28 06:20:12.810,-74.01899999999999,7.0816,1,12.0,12.0
251046,2019-11-28 06:20:12.837,-74.0175,7.0776,1,5.4,5.4
251047,2019-11-28 06:20:17.053,-74.0029,7.0253,1,7.9,7.9
251048,2019-11-28 06:20:32.973,-74.0211,7.0544,-1,32.7,-32.7
251049,2019-11-28 06:20:33.120,-74.0554,7.0469,-1,19.2,-19.2
251050,2019-11-28 06:20:44.793,-74.0388,7.0484,-1,5.8,-5.8
251051,2019-11-28 06:21:05.790,-74.1198,7.0392,1,6.5,6.5
251052,2019-11-28 06:21:09.003,-74.0224,7.0124,1,3.4,3.4
251053,2019-11-28 06:21:22.933,-74.0129,6.9879,-1,14.3,-14.3
251054,2019-11-28 06:21:23.317,-73.9595,7.1668,-1,6.9,-6.9
251055,2019-11-28 06:21:26.857,-73.9148,6.989,1,12.2,12.2
251056,2019-11-28 06:21:43.413,-73.9754,7.0659,1,28.2,28.2
251057,2019-11-28 06:21:56.463,-73.9886,6.9911,1,6.0,6.0
251058,2019-11-28 06:21:56.843,-73.9775,6.9797,1,9.7,9.7
251059,2019-11-28 06:21:57.003,-73.9889,6.9832,1,5.8,5.8
251060,2019-11-28 06:22:06.430,-73.9179,6.8545,-1,6.2,-6.2
251061,2019-11-28 06:22:24.480,-74.0064,7.0885,1,8.2,8.2
251062,2019-11-28 06:22:37.160,-74.0029,7.0138,-1,4.3,-4.3
251063,2019-11-28 06:22:53.980,-74.0286,6.994,-1,5.5,-5.5
251064,2019-11-28 06:23:12.267,-73.8625,7.1109,-1,12.5,-12.5
251065,2019-11-28 06:23:16.707,-73.9865,7.0913,-1,10.5,-10.5
251066,2019-11-28 06:23:30.687,-74.1319,6.9902,1,7.6,7.6
251067,2019-11-28 06:23:40.930,-74.0047,7.0901,1,7.9,7.9
251068,2019-11-28 06:24:00.413,-74.1149,7.0519,-1,8.8,-8.8
251069,2019-11-28 06:24:12.513,-74.0966,6.9002,1,6.3,6.3
251070,2019-11-28 06:24:31.617,-73.9972,7.0645,-1,51.1,-51.1
251071,2019-11-28 06:24:31.643,-73.9915,7.0665,-1,25.3,-25.3
251072,2019-11-28 06:24:31.683,-73.9955,7.0579,-1,33.6,-33.6
251073,2019-11-28 06:24:31.727,-74.0038,7.0561,-1,25.0,-25.0
251074,2019-11-28 06:24:31.817,-73.9787,7.06,-1,22.6,-22.6
251075,2019-11-28 06:24:31.820,-73.9916,7.0809,-1,5.9,-5.9
251076,2019-11-28 06:24:31.860,-73.9952,7.0577,-1,13.9,-13.9
251077,2019-11-28 06:24:31.860,-74.0041,7.0491,-1,6.1,-6.1
251078,2019-11-28 06:24:31.937,-73.9789,7.0603,-1,9.1,-9.1
251079,2019-11-28 06:24:32.043,-73.9786,7.0608,-1,19.1,-19.1
251080,2019-11-28 06:24:32.147,-73.9788,7.0583,-1,9.8,-9.8
251081,2019-11-28 06:24:52.993,-74.0153,7.0812,1,21.3,21.3
251082,2019-11-28 06:24:52.997,-73.9902,7.0413,-1,5.9,-5.9
251083,2019-11-28 06:24:53.040,-74.0109,7.0585,1,6.2,6.2
251084,2019-11-28 06:25:12.850,-74.0047,7.0831,1,18.2,18.2
251085,2019-11-28 06:25:12.857,-74.0101,7.0669,1,7.7,7.7
251086,2019-11-28 06:25:13.300,-74.0171,7.0712,-1,8.4,-8.4
251087,2019-11-28 06:25:13.423,-74.0408,7.085,1,8.5,8.5
251088,2019-11-28 06:25:14.910,-74.1798,6.9851,-1,6.6,-6.6
251089,2019-11-28 06:25:17.343,-73.9656,7.1441,1,4.9,4.9
251090,2019-11-28 06:25:25.770,-73.9985,7.072,-1,5.0,-5.0
251091,2019-11-28 06:25:25.850,-74.0219,7.0155,-1,8.5,-8.5
251092,2019-11-28 06:25:46.797,-74.0353,6.9976,-1,9.9,-9.9
251093,2019-11-28 06:26:18.737,-73.992,7.0628,1,8.1,8.1
251094,2019-11-28 06:26:18.807,-74.0185,7.0760000000000005,1,5.2,5.2
251095,2019-11-28 06:26:19.170,-73.9303,7.1113,1,4.7,4.7
251096,2019-11-28 06:26:36.717,-73.9514,7.1677,1,8.3,8.3
251097,2019-11-28 06:26:38.497,-73.8807,7.1228,-1,15.5,-15.5
251098,2019-11-28 06:26:39.460,-73.9905,7.0642,1,9.3,9.3
251099,2019-11-28 06:26:52.450,-73.9803,7.1184,-1,9.2,-9.2
251100,2019-11-28 06:27:52.593,-73.9756,7.0542,-1,15.4,-15.4
251101,2019-11-28 06:27:52.653,-74.0153,7.0431,1,4.2,4.2
251102,2019-11-28 06:28:21.707,-73.99,7.0832,1,6.1,6.1
251103,2019-11-28 06:28:22.017,-74.0658,7.1085,-1,9.3,-9.3
251104,2019-11-28 06:28:36.623,-73.9092,7.1542,-1,5.8,-5.8
251105,2019-11-28 06:28:50.933,-73.9892,7.0885,1,17.3,17.3
251106,2019-11-28 06:28:50.943,-73.9614,7.0521,-1,6.0,-6.0
251107,2019-11-28 06:28:51.380,-74.0137,7.0557,1,9.8,9.8
251108,2019-11-28 06:29:23.373,-74.0044,7.0137,-1,8.7,-8.7
251109,2019-11-28 06:30:12.040,-73.8877,7.1065,-1,22.2,-22.2
251110,2019-11-28 06:30:32.013,-73.9719,7.0103,1,9.2,9.2
251111,2019-11-28 06:30:42.673,-74.0015,7.0602,-1,4.0,-4.0
251112,2019-11-28 06:32:01.590,-73.9958,7.0753,1,10.7,10.7
251113,2019-11-28 06:32:26.197,-74.0171,7.1474,-1,42.9,-42.9
251114,2019-11-28 06:32:43.590,-74.0748,7.0662,-1,4.2,-4.2
251115,2019-11-28 06:33:38.600,-74.0427,7.0817,-1,7.8,-7.8
251116,2019-11-28 06:33:38.623,-73.9933,7.0542,-1,6.2,-6.2
251117,2019-11-28 06:35:47.460,-73.9747,7.1132,1,18.0,18.0
251118,2019-11-28 06:35:47.523,-73.9296,6.9961,1,26.8,26.8
251119,2019-11-28 06:35:47.603,-73.9887,7.0185,-1,14.1,-14.1
251120,2019-11-28 06:35:47.777,-74.0504,7.06,-1,8.2,-8.2
251121,2019-11-28 06:36:26.610,-74.0159,7.0112,-1,10.5,-10.5
251122,2019-11-28 06:36:26.617,-74.0018,7.0922,1,10.2,10.2
251123,2019-11-28 06:37:21.573,-74.0374,7.1588,-1,8.4,-8.4
251124,2019-11-28 06:38:26.803,-74.0398,7.0532,1,8.6,8.6
251125,2019-11-28 06:38:52.987,-74.1088,6.9945,1,4.4,4.4
251126,2019-11-28 06:40:01.887,-74.0287,7.0622,1,6.7,6.7
251127,2019-11-28 06:40:02.257,-74.0057,7.0793,1,4.1,4.1
251128,2019-11-28 06:41:30.937,-74.0241,7.0954,1,6.8,6.8
251129,2019-11-28 06:46:53.950,-74.0922,7.063,1,4.9,4.9
251130,2019-11-28 06:50:37.643,-74.1119,7.0836,-1,12.4,-12.4
251131,2019-11-28 06:52:06.570,-74.0542,7.061,-1,5.0,-5.0
251132,2019-11-28 06:52:06.573,-74.0623,7.0614,1,5.4,5.4
251133,2019-11-28 06:53:31.063,-74.1301,7.0819,-1,8.6,-8.6
251134,2019-11-28 06:57:53.700,-74.0398,7.1671,1,6.2,6.2
251135,2019-11-28 07:01:50.860,-74.1531,7.1603,-1,5.9,-5.9
251136,2019-11-28 20:17:36.010,-74.1423,6.9469,1,7.2,7.2
251137,2019-11-28 21:09:44.377,-74.2572,7.0155,-1,4.4,-4.4
251138,2019-11-28 21:50:35.550,-74.0324,7.1285,-1,5.3,-5.3
251139,2019-11-28 23:24:49.843,-74.074,6.7126,1,4.9,4.9
251140,2019-11-28 23:27:51.893,-74.0863,6.7243,-1,18.8,-18.8
251141,2019-11-28 23:29:10.643,-74.08,6.7032,1,5.5,5.5
251142,2019-11-28 23:31:02.880,-74.0812,6.7185,-1,13.9,-13.9
251143,2019-11-28 23:31:02.927,-74.0997,6.7221,-1,7.5,-7.5
251144,2019-11-28 23:31:03.020,-74.0878,6.7421,-1,14.5,-14.5
251145,2019-11-28 23:35:22.957,-74.1475,6.7155,-1,18.6,-18.6
251146,2019-11-28 23:58:38.567,-74.14,6.9013,1,5.0,5.0
251147,2019-11-29 00:01:45.507,-74.1421,6.8584,1,4.1,4.1
251148,2019-11-29 00:01:45.653,-74.1643,6.8019,-1,16.9,-16.9
251149,2019-11-29 00:04:20.880,-74.1833,6.8293,-1,37.1,-37.1
251150,2019-11-29 00:04:20.883,-74.179,6.8682,1,10.4,10.4
251151,2019-11-29 00:05:58.577,-74.1443,6.8383,-1,4.1,-4.1
251152,2019-11-29 00:06:21.880,-74.1377,6.9146,1,5.4,5.4
251153,2019-11-29 00:07:05.403,-74.1467,6.9022,1,10.1,10.1
251154,2019-11-29 00:09:17.377,-74.1495,6.8418,1,4.6,4.6
251155,2019-11-29 00:09:17.547,-74.1526,6.8397,1,5.7,5.7
251156,2019-11-29 00:10:26.003,-74.1524,6.8379,-1,7.0,-7.0
251157,2019-11-29 00:10:44.000,-74.1696,6.8384,-1,5.2,-5.2
251158,2019-11-29 00:12:05.503,-74.1442,6.8397,-1,15.7,-15.7
251159,2019-11-29 00:12:05.627,-74.1537,6.835,-1,4.5,-4.5
251160,2019-11-29 00:12:05.973,-74.1435,6.8398,-1,17.6,-17.6
251161,2019-11-29 00:13:52.160,-74.1628,6.8439,1,4.3,4.3
